DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE,K_GD_N_PRE,,
606,8.29,0.317,-999.25,86.28,0.454,2.81,0.392,5.03,2.167,-999.25,-999.25,,,,
606.5,8.29,0.313,-999.25,88.24,0.388,2.83,0.353,4.36,2.174,-999.25,-999.25,,,,
607,8.29,0.3,-999.25,88.74,0.402,2.87,0.355,6.23,2.197,-999.25,-999.25,,,,
607.5,8.29,0.289,-999.25,88.13,0.391,2.93,0.344,11.74,2.215,-999.25,-999.25,,,,
608,8.36,0.292,-999.25,81.36,0.296,2.99,0.294,8.64,2.211,-999.25,-999.25,,,,
608.5,8.34,0.308,-999.25,81.2,0.355,2.96,0.332,3.65,2.184,-999.25,-999.25,,,,
609,8.27,0.318,-999.25,80.8,0.382,2.85,0.351,3.16,2.167,-999.25,-999.25,,,,
609.5,8.2,0.312,-999.25,82.83,0.441,2.76,0.382,3.93,2.176,-999.25,-999.25,,,,
610,8.25,0.305,-999.25,84.01,0.355,2.79,0.331,5.46,2.188,-999.25,-999.25,,,,
610.5,8.27,0.303,-999.25,86.7,0.352,2.87,0.328,5.9,2.192,-999.25,-999.25,,,,
611,8.32,0.313,-999.25,84.33,0.4,2.93,0.359,5.01,2.175,-999.25,-999.25,,,,
611.5,8.32,0.321,-999.25,78.1,0.341,2.92,0.331,4.89,2.162,-999.25,-999.25,,,,
612,8.34,0.33,-999.25,83,0.292,2.92,0.312,5.11,2.146,-999.25,-999.25,,,,
612.5,8.36,0.329,-999.25,84.54,0.315,2.88,0.322,4.97,2.147,-999.25,-999.25,,,,
613,8.32,0.329,-999.25,88.4,0.384,2.88,0.358,4.87,2.148,-999.25,-999.25,,,,
613.5,8.32,0.324,-999.25,86.87,0.351,2.85,0.338,4.95,2.157,-999.25,-999.25,,,,
614,8.32,0.324,-999.25,88.38,0.376,2.86,0.351,5.1,2.157,-999.25,-999.25,,,,
614.5,8.34,0.32,-999.25,87.02,0.398,2.83,0.361,5.29,2.163,-999.25,-999.25,,,,
615,8.36,0.323,-999.25,81.97,0.411,2.85,0.37,5.64,2.158,-999.25,-999.25,,,,
615.5,8.36,0.327,-999.25,77.77,0.391,2.87,0.36,5.62,2.151,-999.25,-999.25,,,,
616,8.29,0.325,-999.25,78.44,0.394,2.83,0.361,5.47,2.154,-999.25,-999.25,,,,
616.5,8.32,0.32,-999.25,82.32,0.391,2.77,0.357,5.25,2.162,-999.25,-999.25,,,,
617,8.29,0.32,-999.25,93.44,0.301,2.75,0.311,5.6,2.163,-999.25,-999.25,,,,
617.5,8.27,0.323,-999.25,90.05,0.323,2.76,0.323,5.9,2.158,-999.25,-999.25,,,,
618,8.27,0.327,-999.25,86.17,0.36,2.78,0.344,5.89,2.152,-999.25,-999.25,,,,
618.5,8.27,0.326,-999.25,78.24,0.454,2.76,0.395,5.85,2.153,-999.25,-999.25,,,,
619,8.29,0.326,-999.25,81.83,0.438,2.77,0.386,5.73,2.152,-999.25,-999.25,,,,
619.5,8.27,0.326,-999.25,80.97,0.385,2.77,0.357,5.56,2.152,-999.25,-999.25,,,,
620,8.29,0.324,-999.25,80.48,0.404,2.76,0.366,5.31,2.155,-999.25,-999.25,,,,
620.5,8.32,0.326,-999.25,84.34,0.451,2.77,0.393,4.68,2.153,-999.25,-999.25,,,,
621,8.29,0.321,-999.25,85.2,0.44,2.74,0.385,4.91,2.161,-999.25,-999.25,,,,
621.5,8.32,0.319,-999.25,81.97,0.367,2.72,0.344,5.32,2.165,-999.25,-999.25,,,,
622,8.32,0.318,-999.25,77.42,0.401,2.69,0.362,5.05,2.166,-999.25,-999.25,,,,
622.5,8.34,0.324,-999.25,77.57,0.354,2.74,0.339,4.58,2.156,-999.25,-999.25,,,,
623,8.32,0.312,-999.25,83.16,0.408,2.74,0.363,4.81,2.176,-999.25,-999.25,,,,
623.5,8.34,0.295,-999.25,77.9,0.369,2.75,0.334,7.37,2.205,-999.25,-999.25,,,,
624,8.36,0.284,-999.25,79.25,0.316,2.76,0.3,10.53,2.225,-999.25,-999.25,,,,
624.5,8.32,0.299,-999.25,70.15,0.354,2.83,0.328,5.8,2.199,-999.25,-999.25,,,,
625,8.29,0.315,-999.25,74.07,0.38,2.83,0.349,4.01,2.172,-999.25,-999.25,,,,
625.5,8.36,0.326,-999.25,71.7,0.433,2.8,0.383,3.96,2.153,-999.25,-999.25,,,,
626,8.34,0.322,-999.25,76.9,0.414,2.71,0.371,4.56,2.159,-999.25,-999.25,,,,
626.5,8.34,0.324,-999.25,83.98,0.336,2.74,0.33,4.97,2.156,-999.25,-999.25,,,,
627,8.38,0.324,-999.25,89.39,0.394,2.78,0.361,5.01,2.157,-999.25,-999.25,,,,
627.5,8.38,0.325,-999.25,91.94,0.335,2.84,0.33,4.94,2.154,-999.25,-999.25,,,,
628,8.41,0.328,-999.25,88.06,0.378,2.86,0.354,5.42,2.149,-999.25,-999.25,,,,
628.5,8.41,0.329,-999.25,86.03,0.436,2.85,0.386,5.87,2.148,-999.25,-999.25,,,,
629,8.41,0.326,-999.25,86.7,0.408,2.78,0.369,6.02,2.153,-999.25,-999.25,,,,
629.5,8.43,0.323,-999.25,87.22,0.368,2.75,0.346,5.94,2.158,-999.25,-999.25,,,,
630,8.43,0.322,-999.25,87.55,0.307,2.75,0.315,5.96,2.16,-999.25,-999.25,,,,
630.5,8.41,0.326,-999.25,84.67,0.351,2.81,0.339,6.28,2.153,-999.25,-999.25,,,,
631,8.41,0.324,-999.25,87.03,0.357,2.84,0.341,5.61,2.155,-999.25,-999.25,,,,
631.5,8.36,0.324,-999.25,81.27,0.35,2.87,0.337,5.25,2.155,-999.25,-999.25,,,,
632,8.34,0.326,-999.25,88.54,0.404,2.9,0.367,4.81,2.153,-999.25,-999.25,,,,
632.5,8.36,0.324,-999.25,83.29,0.365,2.88,0.345,4.53,2.156,-999.25,-999.25,,,,
633,8.32,0.327,-999.25,83.84,0.446,2.85,0.391,4.45,2.151,-999.25,-999.25,,,,
633.5,8.29,0.328,-999.25,78.27,0.388,2.81,0.359,4.31,2.149,-999.25,-999.25,,,,
634,8.27,0.329,-999.25,78.12,0.322,2.84,0.326,3.95,2.147,-999.25,-999.25,,,,
634.5,8.27,0.32,-999.25,78.78,0.347,2.9,0.334,5.43,2.163,-999.25,-999.25,,,,
635,8.27,0.313,-999.25,80.48,0.338,3,0.326,10,2.175,-999.25,-999.25,,,,
635.5,8.32,0.314,-999.25,80.28,0.343,3.05,0.329,7.47,2.173,-999.25,-999.25,,,,
636,8.29,0.322,-999.25,77.59,0.442,2.98,0.387,4.02,2.16,-999.25,-999.25,,,,
636.5,8.29,0.323,-999.25,74.54,0.428,2.84,0.379,3.53,2.157,-999.25,-999.25,,,,
637,8.27,0.324,-999.25,78.78,0.378,2.77,0.352,4.21,2.156,-999.25,-999.25,,,,
637.5,8.32,0.325,-999.25,81.96,0.348,2.81,0.337,4.91,2.154,-999.25,-999.25,,,,
638,8.29,0.332,-999.25,85.68,0.374,2.91,0.354,5.12,2.143,-999.25,-999.25,,,,
638.5,8.29,0.331,-999.25,79.95,0.385,2.93,0.359,5.12,2.145,-999.25,-999.25,,,,
639,8.32,0.328,-999.25,84.18,0.378,2.89,0.354,5.12,2.149,-999.25,-999.25,,,,
639.5,8.29,0.325,-999.25,86.89,0.394,2.82,0.361,5.13,2.154,-999.25,-999.25,,,,
640,8.27,0.324,-999.25,89.4,0.416,2.78,0.373,5.14,2.155,-999.25,-999.25,,,,
640.5,8.29,0.324,-999.25,91.09,0.467,2.77,0.402,5.12,2.156,-999.25,-999.25,,,,
641,8.27,0.323,-999.25,90.41,0.433,2.77,0.382,5.11,2.158,-999.25,-999.25,,,,
641.5,8.32,0.322,-999.25,91.61,0.352,2.81,0.337,5.18,2.16,-999.25,-999.25,,,,
642,8.38,0.322,-999.25,90.77,0.393,2.87,0.359,4.97,2.159,-999.25,-999.25,,,,
642.5,8.43,0.321,-999.25,87.56,0.382,2.89,0.353,4.74,2.162,-999.25,-999.25,,,,
643,8.45,0.323,-999.25,81.62,0.452,2.92,0.393,4.35,2.158,-999.25,-999.25,,,,
643.5,8.43,0.323,-999.25,74.11,0.424,2.91,0.377,4.44,2.157,-999.25,-999.25,,,,
644,8.43,0.327,-999.25,70.81,0.45,2.91,0.393,4.62,2.151,-999.25,-999.25,,,,
644.5,8.43,0.33,-999.25,83.92,0.423,2.91,0.379,4.75,2.145,-999.25,-999.25,,,,
645,8.41,0.33,-999.25,83.92,0.413,2.89,0.374,5.11,2.146,-999.25,-999.25,,,,
645.5,8.47,0.327,-999.25,85.27,0.378,2.88,0.353,4.99,2.15,-999.25,-999.25,,,,
646,8.5,0.317,-999.25,75.48,0.44,2.81,0.383,4.66,2.168,-999.25,-999.25,,,,
646.5,8.5,0.318,-999.25,76.9,0.515,2.83,0.428,4.57,2.166,-999.25,-999.25,,,,
647,8.45,0.322,-999.25,81.54,0.491,2.86,0.415,4.65,2.16,-999.25,-999.25,,,,
647.5,8.43,0.327,-999.25,81.95,0.337,2.91,0.332,4.62,2.15,-999.25,-999.25,,,,
648,8.43,0.328,-999.25,83.83,0.409,2.91,0.371,5.17,2.15,-999.25,-999.25,,,,
648.5,8.41,0.326,-999.25,77.91,0.361,2.89,0.344,5.81,2.153,-999.25,-999.25,,,,
649,8.45,0.325,-999.25,80.2,0.387,2.88,0.357,5.13,2.154,-999.25,-999.25,,,,
649.5,8.45,0.324,-999.25,79.35,0.416,2.87,0.373,4.67,2.155,-999.25,-999.25,,,,
650,8.43,0.325,-999.25,79.61,0.447,2.87,0.391,4.28,2.154,-999.25,-999.25,,,,
650.5,8.45,0.326,-999.25,79.01,0.441,2.88,0.388,4.13,2.152,-999.25,-999.25,,,,
651,8.45,0.329,-999.25,78.32,0.381,2.9,0.356,4.15,2.147,-999.25,-999.25,,,,
651.5,8.43,0.328,-999.25,80,0.435,2.9,0.385,4.19,2.148,-999.25,-999.25,,,,
652,8.45,0.324,-999.25,77.97,0.372,2.92,0.349,3.94,2.155,-999.25,-999.25,,,,
652.5,8.5,0.313,-999.25,79.25,0.362,2.92,0.338,5.01,2.175,-999.25,-999.25,,,,
653,8.5,0.299,-999.25,72.5,0.373,2.94,0.338,10.16,2.198,-999.25,-999.25,,,,
653.5,8.5,0.297,-999.25,78.17,0.429,2.91,0.369,8.43,2.203,-999.25,-999.25,,,,
654,8.47,0.306,-999.25,78.51,0.347,2.9,0.327,3.82,2.186,-999.25,-999.25,,,,
654.5,8.47,0.324,-999.25,93.71,0.413,2.93,0.371,3.15,2.155,-999.25,-999.25,,,,
655,8.47,0.33,-999.25,96.75,0.451,2.94,0.395,3.69,2.145,-999.25,-999.25,,,,
655.5,8.52,0.331,-999.25,104.18,0.435,2.94,0.387,4.09,2.144,-999.25,-999.25,,,,
656,8.52,0.327,-999.25,97.51,0.549,2.9,0.452,4.21,2.152,-999.25,-999.25,,,,
656.5,8.56,0.323,-999.25,93.01,0.531,2.87,0.439,4.68,2.157,-999.25,-999.25,,,,
657,8.56,0.32,-999.25,91.41,0.413,2.83,0.369,4.97,2.162,-999.25,-999.25,,,,
657.5,8.56,0.323,-999.25,94.95,0.396,2.82,0.361,4.55,2.158,-999.25,-999.25,,,,
658,8.56,0.326,-999.25,95.48,0.429,2.83,0.381,4.29,2.152,-999.25,-999.25,,,,
658.5,8.59,0.326,-999.25,88.98,0.507,2.84,0.426,4.51,2.152,-999.25,-999.25,,,,
659,8.65,0.32,-999.25,85.69,0.42,2.8,0.373,4.68,2.163,-999.25,-999.25,,,,
659.5,8.68,0.321,-999.25,85.27,0.388,2.78,0.356,4.68,2.161,-999.25,-999.25,,,,
660,8.68,0.322,-999.25,91.68,0.443,2.74,0.387,4.64,2.159,-999.25,-999.25,,,,
660.5,8.68,0.326,-999.25,97.09,0.498,2.73,0.421,4.59,2.152,-999.25,-999.25,,,,
661,8.65,0.327,-999.25,98.1,0.437,2.73,0.386,4.92,2.15,-999.25,-999.25,,,,
661.5,8.65,0.329,-999.25,90.41,0.436,2.77,0.386,5.48,2.147,-999.25,-999.25,,,,
662,8.61,0.329,-999.25,84.58,0.396,2.8,0.364,6.23,2.148,-999.25,-999.25,,,,
662.5,8.59,0.326,-999.25,80.94,0.348,2.82,0.337,6.36,2.153,-999.25,-999.25,,,,
663,8.56,0.326,-999.25,88.89,0.411,2.81,0.371,5.9,2.153,-999.25,-999.25,,,,
663.5,8.56,0.327,-999.25,92.1,0.411,2.83,0.371,5.41,2.151,-999.25,-999.25,,,,
664,8.5,0.331,-999.25,91.34,0.369,2.84,0.351,4.67,2.143,-999.25,-999.25,,,,
664.5,8.5,0.335,-999.25,87.72,0.391,2.86,0.364,4.46,2.137,-999.25,-999.25,,,,
665,8.45,0.335,-999.25,83.58,0.393,2.86,0.365,3.99,2.137,-999.25,-999.25,,,,
665.5,8.5,0.335,-999.25,93.71,0.371,2.91,0.353,3.19,2.138,-999.25,-999.25,,,,
666,8.54,0.32,-999.25,101.48,0.365,2.9,0.343,3.07,2.163,-999.25,-999.25,,,,
666.5,8.61,0.296,-999.25,102.49,0.424,2.9,0.366,3.68,2.205,-999.25,-999.25,,,,
667,8.63,0.273,-999.25,101.24,0.344,2.91,0.311,7.57,2.244,-999.25,-999.25,,,,
667.5,8.59,0.275,-999.25,91.7,0.302,3,0.289,7.43,2.241,-999.25,-999.25,,,,
668,8.63,0.304,-999.25,93.82,0.401,3.07,0.356,3.63,2.19,-999.25,-999.25,,,,
668.5,8.7,0.332,-999.25,90.59,0.407,3.02,0.371,3.18,2.141,-999.25,-999.25,,,,
669,8.7,0.353,-999.25,92.78,0.53,2.97,0.45,2.38,2.107,-999.25,-999.25,,,,
669.5,8.7,0.35,-999.25,89.32,0.447,2.93,0.401,1.95,2.111,-999.25,-999.25,,,,
670,8.61,0.338,-999.25,88.05,0.401,2.98,0.371,2.34,2.132,-999.25,-999.25,,,,
670.5,8.56,0.319,-999.25,82.9,0.357,2.99,0.339,3.43,2.164,-999.25,-999.25,,,,
671,8.54,0.312,-999.25,83.68,0.376,3.02,0.345,5.12,2.176,-999.25,-999.25,,,,
671.5,8.54,0.315,-999.25,81.92,0.434,3.03,0.379,4.43,2.172,-999.25,-999.25,,,,
672,8.56,0.322,-999.25,88.42,0.371,3.06,0.347,4.23,2.16,-999.25,-999.25,,,,
672.5,8.54,0.324,-999.25,90.93,0.348,3.04,0.336,5.25,2.157,-999.25,-999.25,,,,
673,8.56,0.323,-999.25,93.8,0.339,3.02,0.331,6.22,2.158,-999.25,-999.25,,,,
673.5,8.61,0.321,-999.25,94.61,0.371,2.98,0.347,5.72,2.161,-999.25,-999.25,,,,
674,8.61,0.323,-999.25,93.26,0.451,2.99,0.392,5.06,2.157,-999.25,-999.25,,,,
674.5,8.59,0.328,-999.25,94.61,0.407,3.04,0.37,4.53,2.149,-999.25,-999.25,,,,
675,8.56,0.327,-999.25,91.69,0.352,3.04,0.34,4.28,2.15,-999.25,-999.25,,,,
675.5,8.54,0.325,-999.25,89.41,0.472,3.02,0.405,4.47,2.154,-999.25,-999.25,,,,
676,8.59,0.315,-999.25,89.02,0.417,2.95,0.37,5.13,2.171,-999.25,-999.25,,,,
676.5,8.61,0.313,-999.25,90.79,0.362,2.96,0.338,5.87,2.175,-999.25,-999.25,,,,
677,8.65,0.313,-999.25,94.76,0.42,2.98,0.37,5.72,2.176,-999.25,-999.25,,,,
677.5,8.63,0.314,-999.25,95.83,0.441,3,0.383,4.72,2.173,-999.25,-999.25,,,,
678,8.61,0.313,-999.25,93.97,0.36,2.98,0.337,4.14,2.175,-999.25,-999.25,,,,
678.5,8.56,0.311,-999.25,90.08,0.351,2.94,0.332,4.27,2.179,-999.25,-999.25,,,,
679,8.59,0.313,-999.25,85.94,0.37,2.96,0.343,4.69,2.175,-999.25,-999.25,,,,
679.5,8.61,0.316,-999.25,88.39,0.354,2.98,0.336,4.93,2.17,-999.25,-999.25,,,,
680,8.63,0.314,-999.25,84.93,0.318,2.96,0.316,5.3,2.173,-999.25,-999.25,,,,
680.5,8.61,0.311,-999.25,83.58,0.361,2.92,0.337,5.25,2.179,-999.25,-999.25,,,,
681,8.63,0.307,-999.25,92.7,0.417,2.88,0.366,4.86,2.185,-999.25,-999.25,,,,
681.5,8.59,0.306,-999.25,99.11,0.425,2.89,0.37,4.98,2.187,-999.25,-999.25,,,,
682,8.59,0.303,-999.25,94.79,0.329,2.93,0.316,6.35,2.192,-999.25,-999.25,,,,
682.5,8.55,0.296,-999.25,89.63,0.321,2.97,0.309,8.22,2.204,-999.25,-999.25,,,,
683,8.54,0.292,-999.25,93.1,0.375,3.01,0.336,11.71,2.211,-999.25,-999.25,,,,
683.5,8.56,0.29,-999.25,103.74,0.394,2.99,0.346,8.67,2.214,-999.25,-999.25,,,,
684,8.56,0.298,-999.25,103.94,0.439,2.95,0.375,4.14,2.201,-999.25,-999.25,,,,
684.5,8.59,0.305,-999.25,95.07,0.387,2.89,0.348,3.53,2.189,-999.25,-999.25,,,,
685,8.61,0.315,-999.25,96.17,0.414,2.89,0.368,3.8,2.172,-999.25,-999.25,,,,
685.5,8.61,0.314,-999.25,94.72,0.345,2.88,0.33,4.5,2.174,-999.25,-999.25,,,,
686,8.7,0.311,-999.25,103.17,0.383,2.87,0.349,5.3,2.179,-999.25,-999.25,,,,
686.5,8.77,0.303,-999.25,95.74,0.385,2.86,0.346,6.4,2.192,-999.25,-999.25,,,,
687,8.81,0.308,-999.25,97.43,0.422,2.92,0.369,8.9,2.184,-999.25,-999.25,,,,
687.5,8.81,0.314,-999.25,94.13,0.398,2.95,0.358,11.53,2.173,-999.25,-999.25,,,,
688,8.79,0.319,-999.25,92.71,0.331,2.96,0.325,6.89,2.164,-999.25,-999.25,,,,
688.5,8.79,0.315,-999.25,88.74,0.323,2.91,0.319,3.9,2.172,-999.25,-999.25,,,,
689,8.86,0.304,-999.25,90.48,0.397,2.87,0.354,3.37,2.19,-999.25,-999.25,,,,
689.5,8.97,0.298,-999.25,95.28,0.391,2.9,0.348,4,2.201,-999.25,-999.25,,,,
690,9.04,0.297,-999.25,90.8,0.4,2.96,0.352,4.58,2.202,-999.25,-999.25,,,,
690.5,9.06,0.298,-999.25,94.72,0.345,3.01,0.322,4.78,2.201,-999.25,-999.25,,,,
691,9.1,0.299,-999.25,92.02,0.356,3.02,0.329,5.34,2.199,-999.25,-999.25,,,,
691.5,9.13,0.301,-999.25,92.1,0.28,3.03,0.291,5.83,2.195,-999.25,-999.25,,,,
692,9.13,0.305,-999.25,83.24,0.369,3.06,0.339,7.32,2.188,-999.25,-999.25,,,,
692.5,9.1,0.307,-999.25,86.03,0.406,3.09,0.36,9.25,2.186,-999.25,-999.25,,,,
693,9.06,0.304,-999.25,91.94,0.326,3.12,0.315,7.66,2.19,-999.25,-999.25,,,,
693.5,9.06,0.301,-999.25,104.96,0.371,3.1,0.338,6.29,2.195,-999.25,-999.25,,,,
694,9.01,0.3,-999.25,99.47,0.414,3.07,0.362,6.2,2.198,-999.25,-999.25,,,,
694.5,9.01,0.3,-999.25,92.81,0.394,3.03,0.35,6.32,2.197,-999.25,-999.25,,,,
695,8.97,0.303,-999.25,80.88,0.318,2.99,0.311,6.27,2.192,-999.25,-999.25,,,,
695.5,8.95,0.305,-999.25,88.31,0.338,2.95,0.322,6.66,2.189,-999.25,-999.25,,,,
696,8.9,0.3,-999.25,92.02,0.352,2.88,0.327,7.37,2.196,-999.25,-999.25,,,,
696.5,8.88,0.288,-999.25,95.74,0.358,2.79,0.325,6.19,2.217,-999.25,-999.25,,,,
697,8.88,0.282,-999.25,88.72,0.393,2.77,0.342,5.53,2.227,-999.25,-999.25,,,,
697.5,8.9,0.285,-999.25,88.3,0.392,2.82,0.343,4.78,2.222,-999.25,-999.25,,,,
698,8.95,0.293,-999.25,83.65,0.435,2.92,0.371,5.57,2.208,-999.25,-999.25,,,,
698.5,8.91,0.295,-999.25,89.9,0.466,2.96,0.39,6.91,2.206,-999.25,-999.25,,,,
699,8.95,0.291,-999.25,90.41,0.541,2.96,0.434,5.67,2.212,-999.25,-999.25,,,,
699.5,8.92,0.289,-999.25,92.69,0.444,2.97,0.375,4.72,2.217,-999.25,-999.25,,,,
700,8.92,0.278,-999.25,89.74,0.438,2.96,0.367,5.53,2.234,-999.25,-999.25,,,,
700.5,8.88,0.268,-999.25,89.32,0.513,3.03,0.409,7.68,2.252,-999.25,-999.25,,,,
701,8.88,0.252,-999.25,94.72,0.389,3.11,0.328,8.25,2.28,-999.25,-999.25,,,,
701.5,8.8,0.245,-999.25,103.5,0.282,3.25,0.264,6.61,2.291,-999.25,-999.25,,,,
702,8.78,0.241,-999.25,99.02,0.298,3.3,0.271,6.25,2.298,-999.25,-999.25,,,,
702.5,8.77,0.243,-999.25,91.34,0.386,3.3,0.323,5.61,2.294,-999.25,-999.25,,,,
703,8.79,0.255,-999.25,81.8,0.332,3.34,0.296,4.97,2.273,-999.25,-999.25,,,,
703.5,8.79,0.266,-999.25,95.51,0.357,3.33,0.315,4.41,2.256,-999.25,-999.25,,,,
704,8.83,0.282,-999.25,107.14,0.397,3.35,0.344,4.22,2.228,-999.25,-999.25,,,,
704.5,8.86,0.288,-999.25,106.63,0.356,3.28,0.324,4.22,2.218,-999.25,-999.25,,,,
705,8.92,0.294,-999.25,92.33,0.395,3.2,0.348,4.28,2.208,-999.25,-999.25,,,,
705.5,8.9,0.294,-999.25,89.74,0.479,3.13,0.397,4.3,2.207,-999.25,-999.25,,,,
706,8.9,0.291,-999.25,83.92,0.434,3.06,0.369,4.45,2.212,-999.25,-999.25,,,,
706.5,8.9,0.29,-999.25,91.01,0.454,3.03,0.381,4.98,2.215,-999.25,-999.25,,,,
707,8.88,0.288,-999.25,86.37,0.451,3.03,0.378,5.05,2.217,-999.25,-999.25,,,,
707.5,8.88,0.289,-999.25,86.3,0.383,3.06,0.339,5.38,2.216,-999.25,-999.25,,,,
708,8.88,0.285,-999.25,94.18,0.39,3.07,0.342,5.55,2.223,-999.25,-999.25,,,,
708.5,8.9,0.279,-999.25,91.98,0.365,3.08,0.325,5.89,2.233,-999.25,-999.25,,,,
709,8.86,0.276,-999.25,105.32,0.395,3.12,0.341,6.5,2.238,-999.25,-999.25,,,,
709.5,8.79,0.281,-999.25,104.2,0.369,3.22,0.328,5.78,2.229,-999.25,-999.25,,,,
710,8.77,0.29,-999.25,108.33,0.388,3.28,0.343,4.59,2.214,-999.25,-999.25,,,,
710.5,8.77,0.299,-999.25,100.47,0.308,3.31,0.304,4.03,2.198,-999.25,-999.25,,,,
711,8.81,0.3,-999.25,86.62,0.384,3.25,0.345,3.86,2.197,-999.25,-999.25,,,,
711.5,8.81,0.295,-999.25,85.93,0.38,3.18,0.34,3.76,2.205,-999.25,-999.25,,,,
712,8.81,0.293,-999.25,90.41,0.414,3.12,0.359,3.96,2.208,-999.25,-999.25,,,,
712.5,8.86,0.293,-999.25,95.39,0.479,3.08,0.397,4.08,2.208,-999.25,-999.25,,,,
713,8.88,0.292,-999.25,99.9,0.474,3.04,0.394,4.25,2.211,-999.25,-999.25,,,,
713.5,8.86,0.291,-999.25,95,0.473,3.01,0.393,4.39,2.212,-999.25,-999.25,,,,
714,8.86,0.29,-999.25,98.89,0.444,3.03,0.375,4.49,2.214,-999.25,-999.25,,,,
714.5,8.9,0.289,-999.25,98.79,0.458,3.06,0.383,4.47,2.216,-999.25,-999.25,,,,
715,8.9,0.285,-999.25,100.56,0.488,3.06,0.4,4.45,2.223,-999.25,-999.25,,,,
715.5,8.91,0.286,-999.25,105.19,0.436,3.1,0.369,4.36,2.22,-999.25,-999.25,,,,
716,8.93,0.289,-999.25,107.22,0.525,3.11,0.424,4.17,2.216,-999.25,-999.25,,,,
716.5,8.95,0.294,-999.25,111.03,0.41,3.12,0.357,4.06,2.207,-999.25,-999.25,,,,
717,8.92,0.296,-999.25,103.17,0.371,3.09,0.336,3.98,2.204,-999.25,-999.25,,,,
717.5,8.96,0.297,-999.25,89.4,0.344,3.07,0.321,3.86,2.202,-999.25,-999.25,,,,
718,8.99,0.294,-999.25,91.24,0.353,3.07,0.325,3.84,2.207,-999.25,-999.25,,,,
718.5,9.06,0.294,-999.25,92.42,0.399,3.12,0.35,3.88,2.208,-999.25,-999.25,,,,
719,9.1,0.299,-999.25,99.35,0.395,3.21,0.35,3.91,2.199,-999.25,-999.25,,,,
719.5,9.13,0.302,-999.25,95.15,0.422,3.25,0.367,3.91,2.194,-999.25,-999.25,,,,
720,9.17,0.303,-999.25,97.42,0.41,3.26,0.36,3.92,2.193,-999.25,-999.25,,,,
720.5,9.19,0.301,-999.25,101.23,0.389,3.24,0.348,3.9,2.196,-999.25,-999.25,,,,
721,9.26,0.298,-999.25,100.47,0.414,3.23,0.361,3.97,2.201,-999.25,-999.25,,,,
721.5,9.31,0.29,-999.25,100.47,0.333,3.16,0.312,4.18,2.215,-999.25,-999.25,,,,
722,9.33,0.282,-999.25,100.23,0.347,3.11,0.316,4.38,2.228,-999.25,-999.25,,,,
722.5,9.4,0.281,-999.25,100.48,0.421,3.12,0.358,4.24,2.229,-999.25,-999.25,,,,
723,9.37,0.284,-999.25,95.16,0.433,3.14,0.366,4.28,2.225,-999.25,-999.25,,,,
723.5,9.35,0.284,-999.25,89.23,0.376,3.11,0.333,4.8,2.224,-999.25,-999.25,,,,
724,9.33,0.286,-999.25,92.45,0.397,3.1,0.346,5.14,2.222,-999.25,-999.25,,,,
724.5,9.33,0.285,-999.25,90.68,0.409,3.08,0.352,5.75,2.222,-999.25,-999.25,,,,
725,9.26,0.284,-999.25,93.47,0.34,3.06,0.313,5.72,2.225,-999.25,-999.25,,,,
725.5,9.24,0.28,-999.25,88.31,0.351,3.03,0.317,5.51,2.232,-999.25,-999.25,,,,
726,9.13,0.275,-999.25,100.47,0.347,3.01,0.313,5.28,2.24,-999.25,-999.25,,,,
726.5,9.13,0.276,-999.25,98.72,0.38,3.04,0.332,4.92,2.238,-999.25,-999.25,,,,
727,9.1,0.277,-999.25,103.93,0.428,3.05,0.36,4.63,2.237,-999.25,-999.25,,,,
727.5,9.06,0.28,-999.25,89.48,0.353,3.06,0.319,4.31,2.232,-999.25,-999.25,,,,
728,9.04,0.283,-999.25,95.18,0.384,3.09,0.337,4.32,2.226,-999.25,-999.25,,,,
728.5,9.06,0.28,-999.25,95.8,0.366,3.08,0.326,4.47,2.231,-999.25,-999.25,,,,
729,9.1,0.281,-999.25,101.51,0.368,3.11,0.327,4.62,2.23,-999.25,-999.25,,,,
729.5,9.08,0.284,-999.25,95.87,0.321,3.13,0.303,4.85,2.224,-999.25,-999.25,,,,
730,9.1,0.285,-999.25,93.41,0.386,3.12,0.339,5.13,2.222,-999.25,-999.25,,,,
730.5,9.08,0.281,-999.25,93.71,0.396,3.06,0.343,4.98,2.23,-999.25,-999.25,,,,
731,9.06,0.279,-999.25,94.39,0.373,3.05,0.329,4.82,2.232,-999.25,-999.25,,,,
731.5,9.01,0.283,-999.25,93.46,0.349,3.1,0.318,5.07,2.227,-999.25,-999.25,,,,
732,9.06,0.287,-999.25,92.7,0.368,3.15,0.33,5.25,2.218,-999.25,-999.25,,,,
732.5,9.06,0.289,-999.25,90.76,0.405,3.14,0.352,4.93,2.215,-999.25,-999.25,,,,
733,9.06,0.292,-999.25,87.89,0.342,3.12,0.318,4.75,2.211,-999.25,-999.25,,,,
733.5,9.04,0.298,-999.25,89.48,0.393,3.13,0.349,4.68,2.2,-999.25,-999.25,,,,
734,9.06,0.306,-999.25,92.52,0.405,3.18,0.359,4.57,2.187,-999.25,-999.25,,,,
